Restaurant_id,Event_title,Event_description,Start_date,End_date,Start_time,End_time,Display_date,Display_time,Date_added,Is_active
310776,Sivana Live and Awesome,"Sivana is a LIVE band based out of the capital city of India, New Delhi. It is an experimental trio/band.
It is a combination of seasoned musicians from different musical backgrounds who have come together with a unique approach to music; the band plays genres like Bollywood, retro, jazz, rock, pop, and progressive music with a percussive acoustic approach.
Sivana’s calm and happy LIVE approach is exactly what its music intends to make you feel. 

Band Members:
Jahnvi Rawat – Vocals
Shymak Lamba – Acoustic Percussive Fingerstyle Guitar
Dhruv Yadav – Lead Guitar, Sound illusion 
Robin Kujur – Bass",2017-04-28,2017-04-28,21:00:41,23:59:59,28 April,09:00 pm onwards,2017-04-06 16:26:43,1
310776,Kabeer Live and Awesome,"Kabeer has been singing professionally for more than a decade as an independent artist and as a band as well.
He has participated in the 17 college battle of bands all over India with his band.
He is also the winner of Channel [V] Launchpad 2011.",2017-04-29,2017-04-29,21:00:20,23:59:59,29 April,09:00 pm onwards,2017-04-06 16:14:40,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-30,2017-04-30,12:00:54,17:00:54,30 April,12:00 pm - 05:00 pm,2017-04-06 16:16:34,1
309339,Launch Bonanza in Sec 29 || Special Buffet Prices starting @ Rs. 499 AI || Full Day Alacarte,Jungle Jamboree celebrates the launch in Sector 29 with a special inaugural pricing on the signature 7 Course buffet starting @ Rs. 499 (all inclusive) and an all day Alacarte menu.,2017-03-26,2017-10-06,23:00:00,12:00:00,26 March - 06 October,11:00 pm - 12:00 pm,2016-10-07 10:46:05,1
490,Dil se Desi Corporate Lunches!,"Now Enjoy a flat 15% Discount whenever lunchin with your team mates at Desi Vibes!
Promo code :- DILSEDESI!
Looking forward to See, Serve and Delight you Soon :) ",2017-03-25,2017-04-30,11:30:29,16:30:29,25 March - 30 April,11:30 am - 04:30 pm,2017-03-24 21:35:49,1
18336495,20% Discount on Corporate Lunch,"Flat 20% Discount on Bill,  Dine-in with us for Lunch with your team to enjoy Great Meal. T&C
Promo Code : ILOVEDHABA",2017-04-05,2017-04-30,11:00:00,15:30:00,05 April - 30 April,11:00 am - 03:30 pm,2017-02-06 10:06:25,1
312476,Unplugged Live Performance ,"We kickstart the weekend in style at Lights Camera Action with a live performer to entertain you with some soulful and high energy numbers. Taking up center stage coming #Friday is Pranay; a singer songwriter from Delhi who will surely impress you with his musical skills and prowess. And the glorious food, drinks an ambiance of #LightsCameraAction will leave you wanting more!",2017-04-21,2017-04-21,20:30:00,23:45:00,21 April,08:30 pm - 11:45 pm,2017-04-15 14:32:29,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-16,2017-04-16,12:00:39,17:00:48,16 April,12:00 pm - 05:00 pm,2017-04-06 15:56:59,1
310776,Mohd. Amir Live and Awesome,"A soulful performer who can set the vibe with his mesmerizing voice and rocking numbers! Mohd Amir, based out of the capital city of India, New Delhi, is an amazing singer. He has done various solo acts across the city. Amir likes to perform unplugged versions of hot Bollywood numbers which are twisted and fused with his open personal style of playing. He commits that he can impress anyone by his voice and beautiful guitar performance.",2017-04-19,2017-04-19,21:00:20,23:59:59,19 April,09:00 pm onwards,2017-04-06 15:58:55,1
310776,Curtain Blue Live and Awesome,"Curtain Blue is Abhishek Bhatia's solo project.
Vocalist of a Delhi based band, The Circus, Abhishek has also been producing his own electronic music and has finally decided to take it live in the 'Curtain Blue' avatar. Fusing haunting vocal melodies with down tempo and bass sensibilities, he aims to create a textural blend which can uniquely be called his own.
Curtain Blue has performed at a number of venues and festivals in India in the last two years, including the flagship edition of the Magnetic Fields Festival in Rajasthan in 2013, where Berlin based producer Robot Koch saw him perform for the first time. Their initial meeting led to a musical collaboration between the two producers on Koch’s acclaimed ‘TSUKI’ EP, released via MONKEYTOWN Records earlier this year.
He was recently in UK for a 4 City Tour and was very well recieved!",2017-04-21,2017-04-21,21:00:59,23:59:59,21 April,09:00 pm onwards,2017-04-06 16:05:40,1
310776,Bhavya Raj Live and Awesome,"Bhavya Raj is a young indie pop singer and songwriter based out of the capital city of India, New Delhi. His debut single – 'Spexy Girl ' got released in August 2015 with a music video and is now running on MTV Indies.
He is a self-taught vocalist, drummer, guitarist and producer.
Bhavya does renditions of popular artists like Coldplay, Ed Sheeran, Kodaline, Daft Punk, Sam Smith, Frank Sinatra, Louis Armstrong , Michael Jackson, Adele and A R Rahman along with his own originals . Being hugely inspired by Michael Jackson, 'Pop' is one of his strongest genres. So is 'Blues/Hard Rock' owing to the fact that he's currently the vocalist/rhythm guitarist of a three-piece band called 'Leaftone'. 
He has been invited on to Radio One 94.3 numerous times to pay tribute to artists such as Coldplay and the Grammy Nominations 2015.",2017-04-22,2017-04-22,21:00:17,23:59:59,22 April,09:00 pm onwards,2017-04-06 16:08:53,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-23,2017-04-23,12:00:07,17:00:17,23 April,12:00 pm - 05:00 pm,2017-04-06 16:10:38,1
310776,Mohd. Amir Live and Awesome,"A soulful performer who can set the vibe with his mesmerizing voice and rocking numbers! Mohd Amir, based out of the capital city of India, New Delhi, is an amazing singer. He has done various solo acts across the city. Amir likes to perform unplugged versions of hot Bollywood numbers which are twisted and fused with his open personal style of playing. He commits that he can impress anyone by his voice and beautiful guitar performance.",2017-04-26,2017-04-26,21:00:24,23:59:59,26 April,09:00 pm onwards,2017-04-06 16:12:36,1
310776,Sivana Live and Awesome,"Sivana is a LIVE band based out of the capital city of India, New Delhi. It is an experimental trio/band.
It is a combination of seasoned musicians from different musical backgrounds who have come together with a unique approach to music; the band plays genres like Bollywood, retro, jazz, rock, pop, and progressive music with a percussive acoustic approach.
Sivana’s calm and happy LIVE approach is exactly what its music intends to make you feel. 

Band Members:
Jahnvi Rawat – Vocals
Shymak Lamba – Acoustic Percussive Fingerstyle Guitar
Dhruv Yadav – Lead Guitar, Sound illusion 
Robin Kujur – Bass",2017-04-28,2017-04-28,21:00:41,23:59:59,28 April,09:00 pm onwards,2017-04-06 16:26:43,1
310776,Kabeer Live and Awesome,"Kabeer has been singing professionally for more than a decade as an independent artist and as a band as well.
He has participated in the 17 college battle of bands all over India with his band.
He is also the winner of Channel [V] Launchpad 2011.",2017-04-29,2017-04-29,21:00:20,23:59:59,29 April,09:00 pm onwards,2017-04-06 16:14:40,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-30,2017-04-30,12:00:54,17:00:54,30 April,12:00 pm - 05:00 pm,2017-04-06 16:16:34,1
309339,Launch Bonanza in Sec 29 || Special Buffet Prices starting @ Rs. 499 AI || Full Day Alacarte,Jungle Jamboree celebrates the launch in Sector 29 with a special inaugural pricing on the signature 7 Course buffet starting @ Rs. 499 (all inclusive) and an all day Alacarte menu.,2017-03-26,2017-10-06,23:00:00,12:00:00,26 March - 06 October,11:00 pm - 12:00 pm,2016-10-07 10:46:05,1
312476,Unplugged Live Performance ,"We kickstart the weekend in style at Lights Camera Action with a live performer to entertain you with some soulful and high energy numbers. Taking up center stage coming #Friday is Pranay; a singer songwriter from Delhi who will surely impress you with his musical skills and prowess. And the glorious food, drinks an ambiance of #LightsCameraAction will leave you wanting more!",2017-04-21,2017-04-21,20:30:00,23:45:00,21 April,08:30 pm - 11:45 pm,2017-04-15 14:32:29,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-16,2017-04-16,12:00:39,17:00:48,16 April,12:00 pm - 05:00 pm,2017-04-06 15:56:59,1
310776,Mohd. Amir Live and Awesome,"A soulful performer who can set the vibe with his mesmerizing voice and rocking numbers! Mohd Amir, based out of the capital city of India, New Delhi, is an amazing singer. He has done various solo acts across the city. Amir likes to perform unplugged versions of hot Bollywood numbers which are twisted and fused with his open personal style of playing. He commits that he can impress anyone by his voice and beautiful guitar performance.",2017-04-19,2017-04-19,21:00:20,23:59:59,19 April,09:00 pm onwards,2017-04-06 15:58:55,1
310776,Curtain Blue Live and Awesome,"Curtain Blue is Abhishek Bhatia's solo project.
Vocalist of a Delhi based band, The Circus, Abhishek has also been producing his own electronic music and has finally decided to take it live in the 'Curtain Blue' avatar. Fusing haunting vocal melodies with down tempo and bass sensibilities, he aims to create a textural blend which can uniquely be called his own.
Curtain Blue has performed at a number of venues and festivals in India in the last two years, including the flagship edition of the Magnetic Fields Festival in Rajasthan in 2013, where Berlin based producer Robot Koch saw him perform for the first time. Their initial meeting led to a musical collaboration between the two producers on Koch’s acclaimed ‘TSUKI’ EP, released via MONKEYTOWN Records earlier this year.
He was recently in UK for a 4 City Tour and was very well recieved!",2017-04-21,2017-04-21,21:00:59,23:59:59,21 April,09:00 pm onwards,2017-04-06 16:05:40,1
310776,Bhavya Raj Live and Awesome,"Bhavya Raj is a young indie pop singer and songwriter based out of the capital city of India, New Delhi. His debut single – 'Spexy Girl ' got released in August 2015 with a music video and is now running on MTV Indies.
He is a self-taught vocalist, drummer, guitarist and producer.
Bhavya does renditions of popular artists like Coldplay, Ed Sheeran, Kodaline, Daft Punk, Sam Smith, Frank Sinatra, Louis Armstrong , Michael Jackson, Adele and A R Rahman along with his own originals . Being hugely inspired by Michael Jackson, 'Pop' is one of his strongest genres. So is 'Blues/Hard Rock' owing to the fact that he's currently the vocalist/rhythm guitarist of a three-piece band called 'Leaftone'. 
He has been invited on to Radio One 94.3 numerous times to pay tribute to artists such as Coldplay and the Grammy Nominations 2015.",2017-04-22,2017-04-22,21:00:17,23:59:59,22 April,09:00 pm onwards,2017-04-06 16:08:53,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-23,2017-04-23,12:00:07,17:00:17,23 April,12:00 pm - 05:00 pm,2017-04-06 16:10:38,1
310776,Mohd. Amir Live and Awesome,"A soulful performer who can set the vibe with his mesmerizing voice and rocking numbers! Mohd Amir, based out of the capital city of India, New Delhi, is an amazing singer. He has done various solo acts across the city. Amir likes to perform unplugged versions of hot Bollywood numbers which are twisted and fused with his open personal style of playing. He commits that he can impress anyone by his voice and beautiful guitar performance.",2017-04-26,2017-04-26,21:00:24,23:59:59,26 April,09:00 pm onwards,2017-04-06 16:12:36,1
310776,Sivana Live and Awesome,"Sivana is a LIVE band based out of the capital city of India, New Delhi. It is an experimental trio/band.
It is a combination of seasoned musicians from different musical backgrounds who have come together with a unique approach to music; the band plays genres like Bollywood, retro, jazz, rock, pop, and progressive music with a percussive acoustic approach.
Sivana’s calm and happy LIVE approach is exactly what its music intends to make you feel. 

Band Members:
Jahnvi Rawat – Vocals
Shymak Lamba – Acoustic Percussive Fingerstyle Guitar
Dhruv Yadav – Lead Guitar, Sound illusion 
Robin Kujur – Bass",2017-04-28,2017-04-28,21:00:41,23:59:59,28 April,09:00 pm onwards,2017-04-06 16:26:43,1
310776,Kabeer Live and Awesome,"Kabeer has been singing professionally for more than a decade as an independent artist and as a band as well.
He has participated in the 17 college battle of bands all over India with his band.
He is also the winner of Channel [V] Launchpad 2011.",2017-04-29,2017-04-29,21:00:20,23:59:59,29 April,09:00 pm onwards,2017-04-06 16:14:40,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-30,2017-04-30,12:00:54,17:00:54,30 April,12:00 pm - 05:00 pm,2017-04-06 16:16:34,1
309339,Launch Bonanza in Sec 29 || Special Buffet Prices starting @ Rs. 499 AI || Full Day Alacarte,Jungle Jamboree celebrates the launch in Sector 29 with a special inaugural pricing on the signature 7 Course buffet starting @ Rs. 499 (all inclusive) and an all day Alacarte menu.,2017-03-26,2017-10-06,23:00:00,12:00:00,26 March - 06 October,11:00 pm - 12:00 pm,2016-10-07 10:46:05,1
312476,Unplugged Live Performance ,"We kickstart the weekend in style at Lights Camera Action with a live performer to entertain you with some soulful and high energy numbers. Taking up center stage coming #Friday is Pranay; a singer songwriter from Delhi who will surely impress you with his musical skills and prowess. And the glorious food, drinks an ambiance of #LightsCameraAction will leave you wanting more!",2017-04-21,2017-04-21,20:30:00,23:45:00,21 April,08:30 pm - 11:45 pm,2017-04-15 14:32:29,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-16,2017-04-16,12:00:39,17:00:48,16 April,12:00 pm - 05:00 pm,2017-04-06 15:56:59,1
310776,Mohd. Amir Live and Awesome,"A soulful performer who can set the vibe with his mesmerizing voice and rocking numbers! Mohd Amir, based out of the capital city of India, New Delhi, is an amazing singer. He has done various solo acts across the city. Amir likes to perform unplugged versions of hot Bollywood numbers which are twisted and fused with his open personal style of playing. He commits that he can impress anyone by his voice and beautiful guitar performance.",2017-04-19,2017-04-19,21:00:20,23:59:59,19 April,09:00 pm onwards,2017-04-06 15:58:55,1
310776,Curtain Blue Live and Awesome,"Curtain Blue is Abhishek Bhatia's solo project.
Vocalist of a Delhi based band, The Circus, Abhishek has also been producing his own electronic music and has finally decided to take it live in the 'Curtain Blue' avatar. Fusing haunting vocal melodies with down tempo and bass sensibilities, he aims to create a textural blend which can uniquely be called his own.
Curtain Blue has performed at a number of venues and festivals in India in the last two years, including the flagship edition of the Magnetic Fields Festival in Rajasthan in 2013, where Berlin based producer Robot Koch saw him perform for the first time. Their initial meeting led to a musical collaboration between the two producers on Koch’s acclaimed ‘TSUKI’ EP, released via MONKEYTOWN Records earlier this year.
He was recently in UK for a 4 City Tour and was very well recieved!",2017-04-21,2017-04-21,21:00:59,23:59:59,21 April,09:00 pm onwards,2017-04-06 16:05:40,1
310776,Bhavya Raj Live and Awesome,"Bhavya Raj is a young indie pop singer and songwriter based out of the capital city of India, New Delhi. His debut single – 'Spexy Girl ' got released in August 2015 with a music video and is now running on MTV Indies.
He is a self-taught vocalist, drummer, guitarist and producer.
Bhavya does renditions of popular artists like Coldplay, Ed Sheeran, Kodaline, Daft Punk, Sam Smith, Frank Sinatra, Louis Armstrong , Michael Jackson, Adele and A R Rahman along with his own originals . Being hugely inspired by Michael Jackson, 'Pop' is one of his strongest genres. So is 'Blues/Hard Rock' owing to the fact that he's currently the vocalist/rhythm guitarist of a three-piece band called 'Leaftone'. 
He has been invited on to Radio One 94.3 numerous times to pay tribute to artists such as Coldplay and the Grammy Nominations 2015.",2017-04-22,2017-04-22,21:00:17,23:59:59,22 April,09:00 pm onwards,2017-04-06 16:08:53,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-23,2017-04-23,12:00:07,17:00:17,23 April,12:00 pm - 05:00 pm,2017-04-06 16:10:38,1
310776,Mohd. Amir Live and Awesome,"A soulful performer who can set the vibe with his mesmerizing voice and rocking numbers! Mohd Amir, based out of the capital city of India, New Delhi, is an amazing singer. He has done various solo acts across the city. Amir likes to perform unplugged versions of hot Bollywood numbers which are twisted and fused with his open personal style of playing. He commits that he can impress anyone by his voice and beautiful guitar performance.",2017-04-26,2017-04-26,21:00:24,23:59:59,26 April,09:00 pm onwards,2017-04-06 16:12:36,1
310776,Sivana Live and Awesome,"Sivana is a LIVE band based out of the capital city of India, New Delhi. It is an experimental trio/band.
It is a combination of seasoned musicians from different musical backgrounds who have come together with a unique approach to music; the band plays genres like Bollywood, retro, jazz, rock, pop, and progressive music with a percussive acoustic approach.
Sivana’s calm and happy LIVE approach is exactly what its music intends to make you feel. 

Band Members:
Jahnvi Rawat – Vocals
Shymak Lamba – Acoustic Percussive Fingerstyle Guitar
Dhruv Yadav – Lead Guitar, Sound illusion 
Robin Kujur – Bass",2017-04-28,2017-04-28,21:00:41,23:59:59,28 April,09:00 pm onwards,2017-04-06 16:26:43,1
310776,Kabeer Live and Awesome,"Kabeer has been singing professionally for more than a decade as an independent artist and as a band as well.
He has participated in the 17 college battle of bands all over India with his band.
He is also the winner of Channel [V] Launchpad 2011.",2017-04-29,2017-04-29,21:00:20,23:59:59,29 April,09:00 pm onwards,2017-04-06 16:14:40,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-30,2017-04-30,12:00:54,17:00:54,30 April,12:00 pm - 05:00 pm,2017-04-06 16:16:34,1
309339,Launch Bonanza in Sec 29 || Special Buffet Prices starting @ Rs. 499 AI || Full Day Alacarte,Jungle Jamboree celebrates the launch in Sector 29 with a special inaugural pricing on the signature 7 Course buffet starting @ Rs. 499 (all inclusive) and an all day Alacarte menu.,2017-03-26,2017-10-06,23:00:00,12:00:00,26 March - 06 October,11:00 pm - 12:00 pm,2016-10-07 10:46:05,1
312476,Unplugged Live Performance ,"We kickstart the weekend in style at Lights Camera Action with a live performer to entertain you with some soulful and high energy numbers. Taking up center stage coming #Friday is Pranay; a singer songwriter from Delhi who will surely impress you with his musical skills and prowess. And the glorious food, drinks an ambiance of #LightsCameraAction will leave you wanting more!",2017-04-21,2017-04-21,20:30:00,23:45:00,21 April,08:30 pm - 11:45 pm,2017-04-15 14:32:29,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-16,2017-04-16,12:00:39,17:00:48,16 April,12:00 pm - 05:00 pm,2017-04-06 15:56:59,1
310776,Mohd. Amir Live and Awesome,"A soulful performer who can set the vibe with his mesmerizing voice and rocking numbers! Mohd Amir, based out of the capital city of India, New Delhi, is an amazing singer. He has done various solo acts across the city. Amir likes to perform unplugged versions of hot Bollywood numbers which are twisted and fused with his open personal style of playing. He commits that he can impress anyone by his voice and beautiful guitar performance.",2017-04-19,2017-04-19,21:00:20,23:59:59,19 April,09:00 pm onwards,2017-04-06 15:58:55,1
310776,Curtain Blue Live and Awesome,"Curtain Blue is Abhishek Bhatia's solo project.
Vocalist of a Delhi based band, The Circus, Abhishek has also been producing his own electronic music and has finally decided to take it live in the 'Curtain Blue' avatar. Fusing haunting vocal melodies with down tempo and bass sensibilities, he aims to create a textural blend which can uniquely be called his own.
Curtain Blue has performed at a number of venues and festivals in India in the last two years, including the flagship edition of the Magnetic Fields Festival in Rajasthan in 2013, where Berlin based producer Robot Koch saw him perform for the first time. Their initial meeting led to a musical collaboration between the two producers on Koch’s acclaimed ‘TSUKI’ EP, released via MONKEYTOWN Records earlier this year.
He was recently in UK for a 4 City Tour and was very well recieved!",2017-04-21,2017-04-21,21:00:59,23:59:59,21 April,09:00 pm onwards,2017-04-06 16:05:40,1
310776,Bhavya Raj Live and Awesome,"Bhavya Raj is a young indie pop singer and songwriter based out of the capital city of India, New Delhi. His debut single – 'Spexy Girl ' got released in August 2015 with a music video and is now running on MTV Indies.
He is a self-taught vocalist, drummer, guitarist and producer.
Bhavya does renditions of popular artists like Coldplay, Ed Sheeran, Kodaline, Daft Punk, Sam Smith, Frank Sinatra, Louis Armstrong , Michael Jackson, Adele and A R Rahman along with his own originals . Being hugely inspired by Michael Jackson, 'Pop' is one of his strongest genres. So is 'Blues/Hard Rock' owing to the fact that he's currently the vocalist/rhythm guitarist of a three-piece band called 'Leaftone'. 
He has been invited on to Radio One 94.3 numerous times to pay tribute to artists such as Coldplay and the Grammy Nominations 2015.",2017-04-22,2017-04-22,21:00:17,23:59:59,22 April,09:00 pm onwards,2017-04-06 16:08:53,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-23,2017-04-23,12:00:07,17:00:17,23 April,12:00 pm - 05:00 pm,2017-04-06 16:10:38,1
310776,Mohd. Amir Live and Awesome,"A soulful performer who can set the vibe with his mesmerizing voice and rocking numbers! Mohd Amir, based out of the capital city of India, New Delhi, is an amazing singer. He has done various solo acts across the city. Amir likes to perform unplugged versions of hot Bollywood numbers which are twisted and fused with his open personal style of playing. He commits that he can impress anyone by his voice and beautiful guitar performance.",2017-04-26,2017-04-26,21:00:24,23:59:59,26 April,09:00 pm onwards,2017-04-06 16:12:36,1
310776,Sivana Live and Awesome,"Sivana is a LIVE band based out of the capital city of India, New Delhi. It is an experimental trio/band.
It is a combination of seasoned musicians from different musical backgrounds who have come together with a unique approach to music; the band plays genres like Bollywood, retro, jazz, rock, pop, and progressive music with a percussive acoustic approach.
Sivana’s calm and happy LIVE approach is exactly what its music intends to make you feel. 

Band Members:
Jahnvi Rawat – Vocals
Shymak Lamba – Acoustic Percussive Fingerstyle Guitar
Dhruv Yadav – Lead Guitar, Sound illusion 
Robin Kujur – Bass",2017-04-28,2017-04-28,21:00:41,23:59:59,28 April,09:00 pm onwards,2017-04-06 16:26:43,1
310776,Kabeer Live and Awesome,"Kabeer has been singing professionally for more than a decade as an independent artist and as a band as well.
He has participated in the 17 college battle of bands all over India with his band.
He is also the winner of Channel [V] Launchpad 2011.",2017-04-29,2017-04-29,21:00:20,23:59:59,29 April,09:00 pm onwards,2017-04-06 16:14:40,1
310776,Drunch Session with Smruti Jalpur,Smruti Jalpur is an artist musician from Mumbai. She and her band have done solo shows around the city and also played with numerous other musicians in and around a ton of spots in Mumbai and Delhi. They perform almost everything from Bollywood to Sufi to exemplary rock/shake and move. Her excursion in the realm of music has started and is driving her to her destination easily..,2017-04-30,2017-04-30,12:00:54,17:00:54,30 April,12:00 pm - 05:00 pm,2017-04-06 16:16:34,1
309339,Launch Bonanza in Sec 29 || Special Buffet Prices starting @ Rs. 499 AI || Full Day Alacarte,Jungle Jamboree celebrates the launch in Sector 29 with a special inaugural pricing on the signature 7 Course buffet starting @ Rs. 499 (all inclusive) and an all day Alacarte menu.,2017-03-26,2017-10-06,23:00:00,12:00:00,26 March - 06 October,11:00 pm - 12:00 pm,2016-10-07 10:46:05,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
18224282,ORGANISE YOUR PARTIES @ THREE GUYS ,"CELEBRATE YOUR SPECIAL MOMENTS AND OCCASIONS AT THREE GUYS, ENJOY YOUR PARTIES WHILE LET US TAKE CARE OF YOU, YOUR PARTY AND YOUR GUESTS. 
CHECK OUR ATTRACTIVE PACKAGES
CALL TO KNOW MORE ",2017-02-23,2017-12-31,13:00:00,14:00:00,23 February - 31 December,01:00 pm - 02:00 pm,2017-02-23 12:11:31,1
